data,mandante,estado_mandante,visitante,estado_visitante,gols_mandante,gols_visitante,temporada,rodada,resultado_mandante
2020-09-12 16:30:00,Atletico-PR,PR,Coritiba-PR,PR,1,0,2020,10,V
2020-09-12 19:00:00,Santos-SP,SP,Sao Paulo-SP,SP,2,2,2020,10,E
2020-09-13 16:00:00,Fluminense-RJ,RJ,Corinthians-SP,SP,2,1,2020,10,V
2020-09-13 16:00:00,Gremio-RS,RS,Fortaleza-CE,CE,1,1,2020,10,E
2020-09-13 18:00:00,Atletico-MG,MG,Red Bull Bragantino-SP,SP,2,1,2020,10,V
2020-09-13 18:00:00,Bahia-BA,BA,Atletico-GO,GO,0,1,2020,10,D
2020-09-13 18:00:00,Ceara-CE,CE,Flamengo-RJ,RJ,2,0,2020,10,V
2020-09-13 18:00:00,Goias-GO,GO,Internacional-RS,RS,1,0,2020,10,V
2020-09-13 19:45:00,Palmeiras-SP,SP,Sport-PE,PE,2,2,2020,10,E
2020-09-13 20:30:00,Botafogo-RJ,RJ,Vasco da Gama-RJ,RJ,2,3,2020,10,D
2020-08-26 19:00:00,Sao Paulo-SP,SP,Atletico-PR,PR,1,0,2020,11,V
2020-09-16 21:30:00,Corinthians-SP,SP,Bahia-BA,BA,3,2,2020,11,V
2020-09-19 19:00:00,Fortaleza-CE,CE,Internacional-RS,RS,1,0,2020,11,V
2020-09-19 19:00:00,Red Bull Bragantino-SP,SP,Ceara-CE,CE,4,2,2020,11,V
2020-09-19 21:00:00,Atletico-GO,GO,Atletico-MG,MG,3,4,2020,11,D
2020-09-20 16:00:00,Gremio-RS,RS,Palmeiras-SP,SP,1,1,2020,11,E
2020-09-20 16:00:00,Coritiba-PR,PR,Vasco da Gama-RJ,RJ,1,0,2020,11,V
2020-09-20 18:15:00,Botafogo-RJ,RJ,Santos-SP,SP,0,0,2020,11,E
2020-09-20 20:30:00,Sport-PE,PE,Fluminense-RJ,RJ,1,0,2020,11,V
2020-10-13 18:00:00,Flamengo-RJ,RJ,Goias-GO,GO,2,1,2020,11,V
2020-09-23 21:30:00,Sport-PE,PE,Corinthians-SP,SP,1,0,2020,12,V
2020-09-26 19:00:00,Internacional-RS,RS,Sao Paulo-SP,SP,1,1,2020,12,E
2020-09-26 19:00:00,Atletico-PR,PR,Bahia-BA,BA,1,0,2020,12,V
2020-09-26 21:00:00,Atletico-MG,MG,Gremio-RS,RS,3,1,2020,12,V
2020-09-27 11:00:00,Vasco da Gama-RJ,RJ,Red Bull Bragantino-SP,SP,1,1,2020,12,E
2020-09-27 16:00:00,Palmeiras-SP,SP,Flamengo-RJ,RJ,1,1,2020,12,E
2020-09-27 18:15:00,Ceara-CE,CE,Goias-GO,GO,2,2,2020,12,E
2020-09-27 18:15:00,Atletico-GO,GO,Botafogo-RJ,RJ,1,1,2020,12,E
2020-09-27 20:30:00,Santos-SP,SP,Fortaleza-CE,CE,1,1,2020,12,E
2020-09-28 20:00:00,Fluminense-RJ,RJ,Coritiba-PR,PR,4,0,2020,12,V
2020-10-03 17:00:00,Gremio-RS,RS,Internacional-RS,RS,1,1,2020,13,E
2020-10-03 19:00:00,Palmeiras-SP,SP,Ceara-CE,CE,2,1,2020,13,V
2020-10-03 21:00:00,Red Bull Bragantino-SP,SP,Corinthians-SP,SP,0,0,2020,13,E
2020-10-04 11:00:00,Botafogo-RJ,RJ,Fluminense-RJ,RJ,1,1,2020,13,E
2020-10-04 16:00:00,Coritiba-PR,PR,Sao Paulo-SP,SP,1,1,2020,13,E
2020-10-04 16:00:00,Flamengo-RJ,RJ,Atletico-PR,PR,3,1,2020,13,V
2020-10-04 18:15:00,Bahia-BA,BA,Sport-PE,PE,1,2,2020,13,D
2020-10-04 18:15:00,Fortaleza-CE,CE,Atletico-GO,GO,0,0,2020,13,E
2020-10-04 18:15:00,Goias-GO,GO,Santos-SP,SP,2,3,2020,13,D
2020-10-04 20:30:00,Atletico-MG,MG,Vasco da Gama-RJ,RJ,4,1,2020,13,V
2020-10-07 19:00:00,Corinthians-SP,SP,Santos-SP,SP,1,1,2020,14,E
2020-10-07 19:15:00,Flamengo-RJ,RJ,Sport-PE,PE,3,0,2020,14,V
2020-10-07 19:15:00,Bahia-BA,BA,Vasco da Gama-RJ,RJ,3,0,2020,14,V
2020-10-07 19:15:00,Gremio-RS,RS,Coritiba-PR,PR,2,1,2020,14,V
2020-10-07 20:30:00,Sao Paulo-SP,SP,Atletico-GO,GO,3,0,2020,14,V
2020-10-07 20:30:00,Goias-GO,GO,Fluminense-RJ,RJ,2,4,2020,14,D
2020-10-07 21:30:00,Botafogo-RJ,RJ,Palmeiras-SP,SP,2,1,2020,14,V
2020-10-07 21:30:00,Fortaleza-CE,CE,Atletico-MG,MG,2,1,2020,14,V
2020-10-08 19:00:00,Atletico-PR,PR,Ceara-CE,CE,0,0,2020,14,E
2020-10-08 21:00:00,Red Bull Bragantino-SP,SP,Internacional-RS,RS,0,2,2020,14,D
2020-10-10 17:00:00,Vasco da Gama-RJ,RJ,Flamengo-RJ,RJ,1,2,2020,15,D
2020-10-10 19:00:00,Palmeiras-SP,SP,Sao Paulo-SP,SP,0,2,2020,15,D
2020-10-10 19:00:00,Coritiba-PR,PR,Fortaleza-CE,CE,0,0,2020,15,E
2020-10-10 21:00:00,Atletico-MG,MG,Goias-GO,GO,3,0,2020,15,V
2020-10-11 16:00:00,Santos-SP,SP,Gremio-RS,RS,2,1,2020,15,V
2020-10-11 16:00:00,Fluminense-RJ,RJ,Bahia-BA,BA,1,0,2020,15,V
2020-10-11 18:15:00,Atletico-GO,GO,Red Bull Bragantino-SP,SP,2,1,2020,15,V
2020-10-11 18:15:00,Sport-PE,PE,Botafogo-RJ,RJ,1,2,2020,15,D
2020-10-11 20:30:00,Internacional-RS,RS,Atletico-PR,PR,2,1,2020,15,V
2020-10-11 20:30:00,Ceara-CE,CE,Corinthians-SP,SP,2,1,2020,15,V
2020-10-14 18:00:00,Palmeiras-SP,SP,Coritiba-PR,PR,1,3,2020,16,D
2020-10-14 19:15:00,Gremio-RS,RS,Botafogo-RJ,RJ,3,1,2020,16,V
2020-10-14 20:30:00,Santos-SP,SP,Atletico-GO,GO,0,1,2020,16,D
2020-10-14 21:30:00,Atletico-PR,PR,Corinthians-SP,SP,0,1,2020,16,D
2020-10-14 21:30:00,Atletico-MG,MG,Fluminense-RJ,RJ,1,1,2020,16,E
2020-10-14 21:30:00,Sport-PE,PE,Internacional-RS,RS,3,5,2020,16,D
2020-10-15 20:00:00,Flamengo-RJ,RJ,Red Bull Bragantino-SP,SP,1,1,2020,16,E
2020-10-16 20:00:00,Goias-GO,GO,Bahia-BA,BA,1,1,2020,16,E
2020-11-19 19:00:00,Vasco da Gama-RJ,RJ,Fortaleza-CE,CE,0,0,2020,16,E
2020-11-25 19:15:00,Ceara-CE,CE,Sao Paulo-SP,SP,1,1,2020,16,E
2020-10-17 19:00:00,Atletico-GO,GO,Atletico-PR,PR,1,1,2020,17,E
2020-10-17 19:00:00,Fluminense-RJ,RJ,Ceara-CE,CE,2,2,2020,17,E
2020-10-17 19:00:00,Coritiba-PR,PR,Santos-SP,SP,1,2,2020,17,D
2020-10-17 21:00:00,Sao Paulo-SP,SP,Gremio-RS,RS,0,0,2020,17,E
2020-10-18 16:00:00,Corinthians-SP,SP,Flamengo-RJ,RJ,1,5,2020,17,D
2020-10-18 18:15:00,Internacional-RS,RS,Vasco da Gama-RJ,RJ,2,0,2020,17,V
2020-10-18 20:30:00,Red Bull Bragantino-SP,SP,Sport-PE,PE,2,0,2020,17,V
2020-10-18 20:30:00,Fortaleza-CE,CE,Palmeiras-SP,SP,2,0,2020,17,V
2020-10-19 20:00:00,Bahia-BA,BA,Atletico-MG,MG,3,1,2020,17,V
2020-10-19 20:00:00,Botafogo-RJ,RJ,Goias-GO,GO,0,0,2020,17,E
2020-10-21 21:30:00,Vasco da Gama-RJ,RJ,Corinthians-SP,SP,1,2,2020,18,D
2020-10-24 17:00:00,Red Bull Bragantino-SP,SP,Goias-GO,GO,2,0,2020,18,V
2020-10-24 19:00:00,Ceara-CE,CE,Coritiba-PR,PR,2,1,2020,18,V
2020-10-24 21:00:00,Atletico-MG,MG,Sport-PE,PE,0,0,2020,18,E
2020-10-25 16:00:00,Atletico-GO,GO,Palmeiras-SP,SP,0,3,2020,18,D
2020-10-25 16:00:00,Fluminense-RJ,RJ,Santos-SP,SP,3,1,2020,18,V
2020-10-25 18:15:00,Atletico-PR,PR,Gremio-RS,RS,1,2,2020,18,D
2020-10-25 18:15:00,Internacional-RS,RS,Flamengo-RJ,RJ,2,2,2020,18,E
2020-11-11 18:45:00,Bahia-BA,BA,Fortaleza-CE,CE,2,1,2020,18,V
2020-12-09 21:30:00,Sao Paulo-SP,SP,Botafogo-RJ,RJ,4,0,2020,18,V
2020-10-31 17:00:00,Botafogo-RJ,RJ,Ceara-CE,CE,2,2,2020,19,E
2020-10-31 19:00:00,Corinthians-SP,SP,Internacional-RS,RS,1,0,2020,19,V
2020-10-31 19:00:00,Coritiba-PR,PR,Atletico-GO,GO,1,0,2020,19,V
2020-10-31 21:00:00,Fortaleza-CE,CE,Fluminense-RJ,RJ,0,1,2020,19,D
2020-11-01 16:00:00,Sport-PE,PE,Atletico-PR,PR,1,0,2020,19,V
2020-11-01 16:00:00,Flamengo-RJ,RJ,Sao Paulo-SP,SP,1,4,2020,19,D
2020-11-01 18:15:00,Santos-SP,SP,Bahia-BA,BA,3,1,2020,19,V
2020-11-01 20:30:00,Goias-GO,GO,Vasco da Gama-RJ,RJ,1,1,2020,19,E
2020-11-02 17:00:00,Palmeiras-SP,SP,Atletico-MG,MG,3,0,2020,19,V
2020-11-02 20:00:00,Gremio-RS,RS,Red Bull Bragantino-SP,SP,2,1,2020,19,V
2020-11-07 18:00:00,Atletico-PR,PR,Fortaleza-CE,CE,2,1,2020,20,V
2020-11-07 19:00:00,Sao Paulo-SP,SP,Goias-GO,GO,2,1,2020,20,V
2020-11-07 21:00:00,Atletico-GO,GO,Corinthians-SP,SP,1,1,2020,20,E
2020-11-08 16:00:00,Internacional-RS,RS,Coritiba-PR,PR,2,2,2020,20,E
2020-11-08 16:00:00,Vasco da Gama-RJ,RJ,Palmeiras-SP,SP,0,1,2020,20,D
2020-11-08 18:15:00,Red Bull Bragantino-SP,SP,Santos-SP,SP,1,1,2020,20,E
2020-11-08 18:15:00,Atletico-MG,MG,Flamengo-RJ,RJ,4,0,2020,20,V
2020-11-08 18:15:00,Bahia-BA,BA,Botafogo-RJ,RJ,1,0,2020,20,V
2020-11-08 20:30:00,Ceara-CE,CE,Sport-PE,PE,0,0,2020,20,E
2020-11-08 20:30:00,Fluminense-RJ,RJ,Gremio-RS,RS,0,1,2020,20,D
2020-11-14 16:30:00,Sport-PE,PE,Vasco da Gama-RJ,RJ,0,2,2020,21,D
2020-11-14 16:30:00,Santos-SP,SP,Internacional-RS,RS,2,0,2020,21,V
2020-11-14 17:00:00,Goias-GO,GO,Atletico-PR,PR,0,1,2020,21,D
2020-11-14 19:00:00,Gremio-RS,RS,Ceara-CE,CE,4,2,2020,21,V
2020-11-14 19:00:00,Fortaleza-CE,CE,Sao Paulo-SP,SP,2,3,2020,21,D
2020-11-14 19:00:00,Corinthians-SP,SP,Atletico-MG,MG,1,2,2020,21,D
2020-11-14 21:30:00,Flamengo-RJ,RJ,Atletico-GO,GO,1,1,2020,21,E
2020-11-14 21:30:00,Palmeiras-SP,SP,Fluminense-RJ,RJ,2,0,2020,21,V
2020-11-16 18:00:00,Coritiba-PR,PR,Bahia-BA,BA,1,2,2020,21,D
2020-11-16 20:00:00,Botafogo-RJ,RJ,Red Bull Bragantino-SP,SP,1,2,2020,21,D
2020-11-20 20:00:00,Red Bull Bragantino-SP,SP,Bahia-BA,BA,4,0,2020,22,V
2020-11-21 19:00:00,Atletico-PR,PR,Santos-SP,SP,1,0,2020,22,V
2020-11-21 19:00:00,Flamengo-RJ,RJ,Coritiba-PR,PR,3,1,2020,22,V
2020-11-21 21:00:00,Goias-GO,GO,Palmeiras-SP,SP,1,0,2020,22,V
2020-11-22 16:00:00,Sao Paulo-SP,SP,Vasco da Gama-RJ,RJ,1,1,2020,22,E
2020-11-22 16:00:00,Ceara-CE,CE,Atletico-MG,MG,2,2,2020,22,E
2020-11-22 18:15:00,Botafogo-RJ,RJ,Fortaleza-CE,CE,1,2,2020,22,D
2020-11-22 18:15:00,Internacional-RS,RS,Fluminense-RJ,RJ,1,2,2020,22,D
2020-11-22 20:30:00,Corinthians-SP,SP,Gremio-RS,RS,0,0,2020,22,E
2020-11-23 20:00:00,Sport-PE,PE,Atletico-GO,GO,0,1,2020,22,D
2020-11-25 21:30:00,Atletico-MG,MG,Botafogo-RJ,RJ,2,1,2020,23,V
2020-11-25 21:30:00,Coritiba-PR,PR,Corinthians-SP,SP,0,1,2020,23,D
2020-11-26 20:00:00,Fortaleza-CE,CE,Goias-GO,GO,1,1,2020,23,E
2020-11-28 17:00:00,Palmeiras-SP,SP,Atletico-PR,PR,3,0,2020,23,V
2020-11-28 17:00:00,Santos-SP,SP,Sport-PE,PE,4,2,2020,23,V
2020-11-28 19:00:00,Bahia-BA,BA,Sao Paulo-SP,SP,1,3,2020,23,D
2020-11-28 21:00:00,Atletico-GO,GO,Internacional-RS,RS,0,0,2020,23,E
2020-11-30 18:00:00,Vasco da Gama-RJ,RJ,Ceara-CE,CE,1,4,2020,23,D
2020-11-30 20:00:00,Fluminense-RJ,RJ,Red Bull Bragantino-SP,SP,0,0,2020,23,E
2021-01-28 20:00:00,Gremio-RS,RS,Flamengo-RJ,RJ,2,4,2020,23,D
2020-12-02 21:30:00,Fortaleza-CE,CE,Corinthians-SP,SP,0,0,2020,24,E
2020-12-05 17:00:00,Botafogo-RJ,RJ,Flamengo-RJ,RJ,0,1,2020,24,D
2020-12-05 17:00:00,Santos-SP,SP,Palmeiras-SP,SP,2,2,2020,24,E
2020-12-05 19:00:00,Fluminense-RJ,RJ,Atletico-PR,PR,3,1,2020,24,V
2020-12-05 19:00:00,Bahia-BA,BA,Ceara-CE,CE,0,2,2020,24,D
2020-12-05 21:00:00,Coritiba-PR,PR,Red Bull Bragantino-SP,SP,0,0,2020,24,E
2020-12-06 16:00:00,Gremio-RS,RS,Vasco da Gama-RJ,RJ,4,0,2020,24,V
2020-12-06 16:00:00,Sao Paulo-SP,SP,Sport-PE,PE,1,0,2020,24,V
2020-12-06 18:15:00,Atletico-MG,MG,Internacional-RS,RS,2,2,2020,24,E
2020-12-07 20:00:00,Atletico-GO,GO,Goias-GO,GO,0,1,2020,24,D
2020-12-12 17:00:00,Red Bull Bragantino-SP,SP,Fortaleza-CE,CE,2,1,2020,25,V
2020-12-12 17:00:00,Atletico-PR,PR,Atletico-MG,MG,0,1,2020,25,D
2020-12-12 19:00:00,Palmeiras-SP,SP,Bahia-BA,BA,3,0,2020,25,V
2020-12-12 19:00:00,Internacional-RS,RS,Botafogo-RJ,RJ,2,1,2020,25,V
2020-12-12 21:00:00,Ceara-CE,CE,Atletico-GO,GO,1,2,2020,25,D
2020-12-12 21:00:00,Goias-GO,GO,Gremio-RS,RS,0,0,2020,25,E
2020-12-13 16:00:00,Flamengo-RJ,RJ,Santos-SP,SP,4,1,2020,25,V
2020-12-13 18:15:00,Corinthians-SP,SP,Sao Paulo-SP,SP,1,0,2020,25,V
2020-12-13 18:15:00,Sport-PE,PE,Coritiba-PR,PR,1,0,2020,25,V
2020-12-13 20:30:00,Vasco da Gama-RJ,RJ,Fluminense-RJ,RJ,1,1,2020,25,E
2020-12-16 21:30:00,Sao Paulo-SP,SP,Atletico-MG,MG,3,0,2020,26,V
2020-12-16 21:30:00,Atletico-GO,GO,Fluminense-RJ,RJ,2,1,2020,26,V
2020-12-19 19:00:00,Sport-PE,PE,Gremio-RS,RS,1,1,2020,26,E
2020-12-19 21:00:00,Internacional-RS,RS,Palmeiras-SP,SP,2,0,2020,26,V
2020-12-19 21:00:00,Coritiba-PR,PR,Botafogo-RJ,RJ,1,2,2020,26,D
2020-12-20 16:00:00,Red Bull Bragantino-SP,SP,Atletico-PR,PR,0,1,2020,26,D
2020-12-20 16:00:00,Vasco da Gama-RJ,RJ,Santos-SP,SP,1,0,2020,26,V
2020-12-20 18:15:00,Flamengo-RJ,RJ,Bahia-BA,BA,4,3,2020,26,V
2020-12-20 20:30:00,Fortaleza-CE,CE,Ceara-CE,CE,0,2,2020,26,D
2020-12-21 20:00:00,Corinthians-SP,SP,Goias-GO,GO,2,1,2020,26,V
2020-12-26 17:00:00,Atletico-MG,MG,Coritiba-PR,PR,2,0,2020,27,V
2020-12-26 19:00:00,Fortaleza-CE,CE,Flamengo-RJ,RJ,0,0,2020,27,E
2020-12-26 19:00:00,Goias-GO,GO,Sport-PE,PE,1,0,2020,27,V
2020-12-26 21:00:00,Fluminense-RJ,RJ,Sao Paulo-SP,SP,1,2,2020,27,D
2020-12-27 16:00:00,Botafogo-RJ,RJ,Corinthians-SP,SP,0,2,2020,27,D
2020-12-27 16:00:00,Bahia-BA,BA,Internacional-RS,RS,1,2,2020,27,D
2020-12-27 18:15:00,Palmeiras-SP,SP,Red Bull Bragantino-SP,SP,1,0,2020,27,V
2020-12-27 18:15:00,Santos-SP,SP,Ceara-CE,CE,1,1,2020,27,E
2020-12-27 18:15:00,Atletico-PR,PR,Vasco da Gama-RJ,RJ,3,0,2020,27,V
2020-12-27 20:30:00,Gremio-RS,RS,Atletico-GO,GO,2,1,2020,27,V
2021-01-06 19:15:00,Botafogo-RJ,RJ,Atletico-PR,PR,0,2,2020,28,D
2021-01-06 19:15:00,Gremio-RS,RS,Bahia-BA,BA,2,1,2020,28,V
2021-01-06 20:30:00,Coritiba-PR,PR,Goias-GO,GO,1,2,2020,28,D
2021-01-06 20:30:00,Sport-PE,PE,Fortaleza-CE,CE,1,0,2020,28,V
2021-01-06 21:30:00,Flamengo-RJ,RJ,Fluminense-RJ,RJ,1,2,2020,28,D
2021-01-06 21:30:00,Red Bull Bragantino-SP,SP,Sao Paulo-SP,SP,4,2,2020,28,V
2021-01-07 19:00:00,Ceara-CE,CE,Internacional-RS,RS,0,2,2020,28,D
2021-01-07 21:00:00,Atletico-GO,GO,Vasco da Gama-RJ,RJ,0,0,2020,28,E
2021-01-18 19:00:00,Palmeiras-SP,SP,Corinthians-SP,SP,4,0,2020,28,V
2021-01-26 20:00:00,Atletico-MG,MG,Santos-SP,SP,2,0,2020,28,V
2021-01-09 19:00:00,Coritiba-PR,PR,Atletico-PR,PR,0,0,2020,29,E
2021-01-09 19:00:00,Sport-PE,PE,Palmeiras-SP,SP,0,1,2020,29,D
2021-01-09 21:00:00,Fortaleza-CE,CE,Gremio-RS,RS,0,0,2020,29,E
2021-01-10 16:00:00,Flamengo-RJ,RJ,Ceara-CE,CE,0,2,2020,29,D
2021-01-10 16:00:00,Sao Paulo-SP,SP,Santos-SP,SP,0,1,2020,29,D
2021-01-10 18:15:00,Internacional-RS,RS,Goias-GO,GO,1,0,2020,29,V
2021-01-10 18:15:00,Atletico-GO,GO,Bahia-BA,BA,1,1,2020,29,E
2021-01-10 20:30:00,Vasco da Gama-RJ,RJ,Botafogo-RJ,RJ,3,0,2020,29,V
2021-01-11 20:00:00,Red Bull Bragantino-SP,SP,Atletico-MG,MG,2,2,2020,29,E
2021-01-13 21:30:00,Corinthians-SP,SP,Fluminense-RJ,RJ,5,0,2020,29,V
2021-01-15 21:30:00,Palmeiras-SP,SP,Gremio-RS,RS,1,1,2020,30,E
2021-01-16 19:00:00,Fluminense-RJ,RJ,Sport-PE,PE,1,0,2020,30,V
2021-01-16 21:00:00,Vasco da Gama-RJ,RJ,Coritiba-PR,PR,0,1,2020,30,D
2021-01-17 16:00:00,Santos-SP,SP,Botafogo-RJ,RJ,2,1,2020,30,V
2021-01-17 16:00:00,Atletico-PR,PR,Sao Paulo-SP,SP,1,1,2020,30,E
2021-01-17 18:15:00,Atletico-MG,MG,Atletico-GO,GO,3,1,2020,30,V
2021-01-17 20:30:00,Internacional-RS,RS,Fortaleza-CE,CE,4,2,2020,30,V
2021-01-17 20:30:00,Ceara-CE,CE,Red Bull Bragantino-SP,SP,1,2,2020,30,D
2021-01-18 20:00:00,Goias-GO,GO,Flamengo-RJ,RJ,0,3,2020,30,D
2021-01-28 19:00:00,Bahia-BA,BA,Corinthians-SP,SP,2,1,2020,30,V
2021-01-20 17:00:00,Botafogo-RJ,RJ,Atletico-GO,GO,1,3,2020,31,D
2021-01-20 18:00:00,Bahia-BA,BA,Atletico-PR,PR,1,0,2020,31,V
2021-01-20 19:15:00,Gremio-RS,RS,Atletico-MG,MG,1,1,2020,31,E
2021-01-20 20:30:00,Coritiba-PR,PR,Fluminense-RJ,RJ,3,3,2020,31,E
2021-01-20 21:30:00,Sao Paulo-SP,SP,Internacional-RS,RS,1,5,2020,31,D
2021-01-20 21:30:00,Red Bull Bragantino-SP,SP,Vasco da Gama-RJ,RJ,4,1,2020,31,V
2021-01-21 19:00:00,Goias-GO,GO,Ceara-CE,CE,0,4,2020,31,D
2021-01-21 19:00:00,Fortaleza-CE,CE,Santos-SP,SP,2,0,2020,31,V
2021-01-21 19:00:00,Flamengo-RJ,RJ,Palmeiras-SP,SP,2,0,2020,31,V
2021-01-21 21:00:00,Corinthians-SP,SP,Sport-PE,PE,3,0,2020,31,V
2021-01-23 19:00:00,Sao Paulo-SP,SP,Coritiba-PR,PR,1,1,2020,32,E
2021-01-23 21:00:00,Vasco da Gama-RJ,RJ,Atletico-MG,MG,3,2,2020,32,V
2021-01-24 16:00:00,Atletico-PR,PR,Flamengo-RJ,RJ,2,1,2020,32,V
2021-01-24 16:00:00,Ceara-CE,CE,Palmeiras-SP,SP,2,1,2020,32,V
2021-01-24 16:00:00,Internacional-RS,RS,Gremio-RS,RS,2,1,2020,32,V
2021-01-24 18:15:00,Sport-PE,PE,Bahia-BA,BA,2,0,2020,32,V
2021-01-24 18:15:00,Atletico-GO,GO,Fortaleza-CE,CE,2,0,2020,32,V
2021-01-24 18:15:00,Santos-SP,SP,Goias-GO,GO,3,4,2020,32,D
2021-01-24 20:30:00,Fluminense-RJ,RJ,Botafogo-RJ,RJ,2,0,2020,32,V
2021-01-25 20:00:00,Corinthians-SP,SP,Red Bull Bragantino-SP,SP,0,2,2020,32,D
2021-01-31 16:00:00,Coritiba-PR,PR,Gremio-RS,RS,1,1,2020,33,E
2021-01-31 16:00:00,Ceara-CE,CE,Atletico-PR,PR,0,2,2020,33,D
2021-01-31 16:00:00,Atletico-GO,GO,Sao Paulo-SP,SP,2,1,2020,33,V
2021-01-31 16:00:00,Vasco da Gama-RJ,RJ,Bahia-BA,BA,0,0,2020,33,E
2021-01-31 17:00:00,Atletico-MG,MG,Fortaleza-CE,CE,2,0,2020,33,V
2021-01-31 18:15:00,Internacional-RS,RS,Red Bull Bragantino-SP,SP,2,1,2020,33,V
2021-01-31 20:30:00,Fluminense-RJ,RJ,Goias-GO,GO,3,0,2020,33,V
2021-02-01 20:00:00,Sport-PE,PE,Flamengo-RJ,RJ,0,3,2020,33,D
2021-02-02 16:00:00,Palmeiras-SP,SP,Botafogo-RJ,RJ,1,1,2020,33,E
2021-02-17 19:00:00,Santos-SP,SP,Corinthians-SP,SP,1,0,2020,33,V
2021-02-03 16:00:00,Gremio-RS,RS,Santos-SP,SP,3,3,2020,34,E
2021-02-03 19:15:00,Red Bull Bragantino-SP,SP,Atletico-GO,GO,2,0,2020,34,V
2021-02-03 21:30:00,Bahia-BA,BA,Fluminense-RJ,RJ,0,1,2020,34,D
2021-02-03 21:30:00,Goias-GO,GO,Atletico-MG,MG,1,0,2020,34,V
2021-02-03 21:30:00,Corinthians-SP,SP,Ceara-CE,CE,2,1,2020,34,V
2021-02-04 18:30:00,Fortaleza-CE,CE,Coritiba-PR,PR,3,1,2020,34,V
2021-02-04 21:00:00,Flamengo-RJ,RJ,Vasco da Gama-RJ,RJ,2,0,2020,34,V
2021-02-04 21:00:00,Atletico-PR,PR,Internacional-RS,RS,0,0,2020,34,E
2021-02-05 20:00:00,Botafogo-RJ,RJ,Sport-PE,PE,0,1,2020,34,D
2021-02-19 21:30:00,Sao Paulo-SP,SP,Palmeiras-SP,SP,1,1,2020,34,E
2021-02-06 19:00:00,Bahia-BA,BA,Goias-GO,GO,3,3,2020,35,E
2021-02-06 21:00:00,Atletico-GO,GO,Santos-SP,SP,1,1,2020,35,E
2021-02-07 20:30:00,Red Bull Bragantino-SP,SP,Flamengo-RJ,RJ,1,1,2020,35,E
2021-02-08 20:00:00,Botafogo-RJ,RJ,Gremio-RS,RS,2,5,2020,35,D
2021-02-10 19:00:00,Internacional-RS,RS,Sport-PE,PE,1,2,2020,35,D
2021-02-10 19:15:00,Fortaleza-CE,CE,Vasco da Gama-RJ,RJ,3,0,2020,35,V
2021-02-10 21:00:00,Sao Paulo-SP,SP,Ceara-CE,CE,1,1,2020,35,E
2021-02-10 21:30:00,Corinthians-SP,SP,Atletico-PR,PR,3,3,2020,35,E
2021-02-10 21:30:00,Fluminense-RJ,RJ,Atletico-MG,MG,0,0,2020,35,E
2021-02-17 19:30:00,Coritiba-PR,PR,Palmeiras-SP,SP,1,0,2020,35,V
2021-02-13 17:00:00,Goias-GO,GO,Botafogo-RJ,RJ,2,0,2020,36,V
2021-02-13 19:00:00,Atletico-MG,MG,Bahia-BA,BA,1,1,2020,36,E
2021-02-13 19:00:00,Santos-SP,SP,Coritiba-PR,PR,2,0,2020,36,V
2021-02-14 16:00:00,Vasco da Gama-RJ,RJ,Internacional-RS,RS,0,2,2020,36,D
2021-02-14 16:00:00,Flamengo-RJ,RJ,Corinthians-SP,SP,2,1,2020,36,V
2021-02-14 18:15:00,Palmeiras-SP,SP,Fortaleza-CE,CE,3,0,2020,36,V
2021-02-14 18:15:00,Atletico-PR,PR,Atletico-GO,GO,2,1,2020,36,V
2021-02-14 20:30:00,Gremio-RS,RS,Sao Paulo-SP,SP,1,2,2020,36,D
2021-02-15 18:00:00,Ceara-CE,CE,Fluminense-RJ,RJ,1,3,2020,36,D
2021-02-15 20:00:00,Sport-PE,PE,Red Bull Bragantino-SP,SP,0,0,2020,36,E
2021-02-20 18:30:00,Coritiba-PR,PR,Ceara-CE,CE,0,2,2020,37,D
2021-02-20 21:00:00,Fortaleza-CE,CE,Bahia-BA,BA,0,4,2020,37,D
2021-02-21 16:00:00,Flamengo-RJ,RJ,Internacional-RS,RS,2,1,2020,37,V
2021-02-21 16:00:00,Corinthians-SP,SP,Vasco da Gama-RJ,RJ,0,0,2020,37,E
2021-02-21 16:00:00,Sport-PE,PE,Atletico-MG,MG,2,3,2020,37,D
2021-02-21 18:15:00,Santos-SP,SP,Fluminense-RJ,RJ,1,1,2020,37,E
2021-02-21 18:15:00,Gremio-RS,RS,Atletico-PR,PR,1,0,2020,37,V
2021-02-21 20:30:00,Goias-GO,GO,Red Bull Bragantino-SP,SP,0,0,2020,37,E
2021-02-22 18:00:00,Palmeiras-SP,SP,Atletico-GO,GO,1,1,2020,37,E
2021-02-22 20:00:00,Botafogo-RJ,RJ,Sao Paulo-SP,SP,1,0,2020,37,V
2021-02-25 21:30:00,Fluminense-RJ,RJ,Fortaleza-CE,CE,2,0,2020,38,V
2021-02-25 21:30:00,Vasco da Gama-RJ,RJ,Goias-GO,GO,3,2,2020,38,V
2021-02-25 21:30:00,Sao Paulo-SP,SP,Flamengo-RJ,RJ,2,1,2020,38,V
2021-02-25 21:30:00,Red Bull Bragantino-SP,SP,Gremio-RS,RS,1,0,2020,38,V
2021-02-25 21:30:00,Atletico-MG,MG,Palmeiras-SP,SP,2,0,2020,38,V
2021-02-25 21:30:00,Internacional-RS,RS,Corinthians-SP,SP,0,0,2020,38,E
